Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2019-09-05_14-26-31_manual_integration.xad
Data File Path,E:\201905_exports
Date Created,"Thursday, September 05, 2019 9:26:30 PM"
Date Last Modified,"Tuesday, November 03, 2020 12:54:25 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,sample 6
Number of Events,2121
 
Time,Value
76.6,-0.4225325
76.65,-0.3090036
76.7,-0.3679443
76.75,-0.5716857
76.8,-0.7431048
76.85,-0.8390579
76.9,-0.8184059
76.95,-0.7040254
77,-0.6317921
77.05,-0.6546052
77.1,-0.766962
77.15,-0.8721044
77.2,-0.9182705
77.25,-0.9933271
77.3,-1.002779
77.35,-0.9388337
77.4,-0.8659725
77.45,-0.7615043
77.5,-0.6861404
77.55,-0.6813154
77.6,-0.7002757
77.65,-0.7450863
77.7,-0.7147542
77.75,-0.6486245
77.8,-0.5102766
77.85,-0.3658693
77.9,-0.2325741
77.95,-0.1519458
78,-0.1114044
78.05,-9.636479E-02
78.1,-9.231993E-02
78.15,-6.641161E-02
78.2,6.599762E-02
78.25,0.2068509
78.3,0.3139301
78.35,0.4238226
78.4,0.4504246
78.45,0.5186995
78.5,0.7439457
78.55,0.8500913
78.6,1.025254
78.65,1.127556
78.7,1.045492
78.75,0.9170934
78.8,0.8200634
78.85,0.8040535
78.9,0.9087963
78.95,1.186519
79,1.55519
79.05,1.85118
79.1,2.146085
79.15,2.427766
79.2,2.57966
79.25,2.646403
79.3,2.701197
79.35,2.873376
79.4,3.00878
79.45,3.095013
79.5,3.320765
79.55,3.492481
79.6,3.631518
79.65,3.878663
79.7,3.98519
79.75,4.152902
79.8,4.115083
79.85,4.256476
79.9,4.498524
79.95,4.909691
80,5.629639
80.05,6.441937
80.1,6.744604
80.15,6.61223
80.2,6.379202
80.25,6.379281
80.3,6.316635
80.35,6.88662
80.4,7.323068
80.45,7.601713
80.5,7.550062
80.55,7.471888
80.6,7.783422
80.65,8.048358
80.7,8.293818
80.75,8.810121
80.8,9.312145
80.85,9.90488
80.9,10.65389
80.95,11.51534
81,12.31752
81.05,12.88139
81.1,13.22051
81.15,13.69508
81.2,14.57462
81.25,15.67708
81.3,16.84308
81.35,18.3259
81.4,20.05783
81.45,21.43248
81.5,22.6374
81.55,23.3899
81.6,24.10517
81.65,24.78568
81.7,25.77998
81.75,26.97242
81.8,27.96751
81.85,28.97527
81.9,30.29406
81.95,31.65693
82,32.8287
82.05,34.13676
82.1,35.83157
82.15,36.81765
82.2,37.66039
82.25,39.09178
82.3,40.53398
82.35,41.85687
82.4,43.40154
82.45,45.76505
82.5,47.81996
82.55,49.09131
82.6,50.42265
82.65,51.33603
82.7,52.0917
82.75,52.96433
82.8,54.3918
82.85,55.64505
82.9,56.14818
82.95,56.44767
83,56.8274
83.05,57.47814
83.1,58.75932
83.15,60.57471
83.2,62.1871
83.25,63.01017
83.3,63.42668
83.35,63.93676
83.4,64.39002
83.45,64.91207
83.5,65.78986
83.55,66.61924
83.6,66.97727
83.65,67.05883
83.7,67.15142
83.75,67.37978
83.8,67.71458
83.85,67.97083
83.9,68.62601
83.95,69.18536
84,69.19526
84.05,69.17291
84.1,69.52989
84.15,70.17368
84.2,71.04177
84.25,72.3997
84.3,73.32555
84.35,74.12866
84.4,74.65914
84.45,75.72044
84.5,77.14491
84.55,78.09954
84.6,78.77353
84.65,80.29712
84.7,82.08891
84.75,84.75792
84.8,88.11584
84.85,91.76431
84.9,95.26054
84.95,98.05977
85,100.542
85.05,102.968
85.1,105.1217
85.15,107.8077
85.2,110.9355
85.25,113.8669
85.3,116.8561
85.35,119.8029
85.4,122.5637
85.45,125.1577
85.5,127.1082
85.55,128.3505
85.6,129.0565
85.65,129.1873
85.7,129.621
85.75,130.265
85.8,130.4711
85.85,130.3511
85.9,129.4614
85.95,128.8292
86,128.556
86.05,127.3707
86.1,125.3359
86.15,123.0111
86.2,119.413
86.25,116.1136
86.3,113.102
86.35,110.1822
86.4,106.4332
86.45,103.0614
86.5,99.40092
86.55,95.79634
86.6,91.68607
86.65,87.47728
86.7,83.5167
86.75,79.85827
86.8,76.73628
86.85,73.88287
86.9,70.36063
86.95,66.68288
87,63.10722
87.05,60.14423
87.1,57.87765
87.15,55.91536
87.2,53.43866
87.25,50.23448
87.3,47.14204
87.35,44.84505
87.4,43.44497
87.45,42.3567
87.5,41.08804
87.55,39.90795
87.6,38.50411
87.65,36.89801
87.7,35.74174
87.75,34.70931
87.8,33.74899
87.85,32.51257
87.9,31.39449
87.95,31.06788
88,30.60891
88.05,29.99256
88.1,29.35614
88.15,28.87779
88.2,28.22596
88.25,27.73148
88.3,27.89568
88.35,27.83944
88.4,27.31428
88.45,26.74768
88.5,26.41172
88.55,25.92647
88.6,25.09497
88.65,24.81569
88.7,24.86679
88.75,25.02781
88.8,24.92224
88.85,24.81037
88.9,24.40934
88.95,24.21064
89,24.17456
89.05,24.28314
89.1,24.46115
89.15,24.76638
89.2,24.98624
89.25,24.90453
89.3,24.5297
89.35,24.32175
89.4,24.02017
89.45,23.5886
89.5,23.68239
89.55,24.10158
89.6,24.63616
89.65,24.78897
89.7,24.48684
89.75,24.41273
89.8,24.77471
89.85,25.19468
89.9,25.82491
89.95,26.05722
90,25.74497
90.05,25.33062
90.1,24.78902
90.15,24.99955
90.2,25.73111
90.25,26.30424
90.3,26.71896
90.35,26.79165
90.4,26.74843
90.45,26.75433
90.5,26.70857
90.55,26.56329
